City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
479,Acapulco,MX,16.86,-99.89,82.22,83,75,3.44,broken clouds
480,Bengkulu,ID,-3.8,102.27,77.18,90,40,7.11,scattered clouds
481,Port Moresby,PG,-9.44,147.18,76.42,78,40,17.27,scattered clouds
482,Namibe,AO,-15.2,12.15,65.73,79,7,8.7,clear sky
483,Ilulissat,GL,69.22,-51.1,28.42,46,1,8.05,clear sky
484,Thinadhoo,MV,0.53,72.93,83.71,71,91,10.38,overcast clouds
485,Itaporanga,BR,-7.3,-38.15,98.65,15,1,7.63,clear sky
486,Gamba,GA,-2.65,10.0,78.1,83,99,8.52,light rain
487,Rognan,NO,67.1,15.39,53.89,69,97,6.22,overcast clouds
488,Winton,US,37.39,-120.61,82.35,86,1,8.05,smoke
489,Elliot Lake,CA,46.38,-82.63,66.29,56,4,9.78,clear sky
490,Lianzhou,CN,24.78,112.38,74.61,95,54,1.25,light rain
491,Richards Bay,ZA,-28.78,32.04,64.17,90,100,6.26,moderate rain
492,Hobyo,SO,5.35,48.53,78.51,84,25,24.02,scattered clouds
493,Nizamabad,IN,18.67,78.12,77.61,75,100,4.56,overcast clouds
494,Oranjemund,NA,-28.55,16.43,58.37,70,18,24.2,few clouds
495,Ust-Ilimsk,RU,58.0,102.66,39.97,72,98,2.53,overcast clouds
496,Aktau,KZ,43.65,51.2,81.18,35,6,22.01,clear sky
497,Riviere-Au-Renard,CA,49.0,-64.4,66.49,63,12,17.43,few clouds
498,Kalabo,ZM,-14.97,22.68,94.98,13,18,7.07,few clouds
499,Baykit,RU,61.67,96.37,34.61,89,78,0.96,broken clouds
500,Pahrump,US,36.21,-115.98,85.24,16,0,5.99,clear sky
501,Darhan,MN,49.49,105.92,56.86,57,100,2.95,overcast clouds
502,Lipari,IT,38.47,14.95,86.54,70,67,6.6,broken clouds
503,Umm Kaddadah,SD,13.6,26.69,97.92,15,69,12.35,broken clouds
504,Dicabisagan,PH,17.08,122.42,79.27,87,66,1.45,broken clouds
505,Shahrud,IR,36.42,54.98,78.53,11,0,4.83,clear sky
506,Svetlogorsk,BY,52.63,29.73,56.37,60,58,5.95,broken clouds
507,Rehoboth,NA,-23.32,17.08,75.83,8,29,13.73,scattered clouds
508,Marquette,US,46.53,-87.63,66.34,55,92,16.51,overcast clouds
509,Xichang,CN,27.9,102.26,65.95,95,100,2.73,overcast clouds
510,Fort-Shevchenko,KZ,44.51,50.26,69.44,69,0,20.76,clear sky
511,Vestmannaeyjar,IS,63.44,-20.27,52.79,93,90,17.27,light intensity drizzle
512,Puqi,CN,29.72,113.88,73.96,71,0,3.51,light rain
513,Excelsior Springs,US,39.34,-94.23,80.58,44,0,12.62,clear sky
514,Nizhniy Kuranakh,RU,58.84,125.49,36.93,100,100,8.84,light rain
515,Galesong,ID,-5.32,119.37,78.82,73,100,4.0,overcast clouds
516,Benguela,AO,-12.58,13.41,73.38,76,29,8.3,scattered clouds
517,Humaita,BR,-7.51,-63.02,102.92,28,12,2.57,few clouds
518,Samarai,PG,-10.62,150.67,77.27,77,91,19.3,overcast clouds
519,Simao,CN,22.79,100.97,64.56,96,100,2.35,overcast clouds
520,Carauari,BR,-4.88,-66.9,97.56,36,14,2.98,few clouds
521,Malumfashi,NG,11.79,7.62,86.92,61,42,5.86,scattered clouds
522,Korhogo,CI,9.45,-5.63,83.21,66,63,3.02,light rain
523,Nyagan,RU,62.14,65.39,41.54,96,100,13.4,moderate rain
524,Carahue,CL,-38.7,-73.17,46.6,54,9,4.07,clear sky
525,Tambopata,PE,-12.73,-69.18,76.89,65,75,2.3,broken clouds
526,Demir Kapija,MK,41.41,22.25,86.29,25,89,3.24,overcast clouds
527,Poum,NC,-20.23,164.02,70.16,61,88,17.9,overcast clouds
528,Cockburn Town,TC,21.46,-71.14,85.96,66,40,11.5,scattered clouds
529,Khromtau,KZ,50.25,58.43,53.73,45,6,8.86,clear sky
530,Guarapari,BR,-20.67,-40.5,78.69,77,90,7.36,overcast clouds
531,Waterford,US,42.7,-83.4,74.84,74,75,5.75,broken clouds
532,San Fernando,PH,15.03,120.69,80.62,92,97,2.91,overcast clouds
533,Savannah Bight,HN,16.45,-85.85,89.65,76,66,15.41,broken clouds
534,Billings,US,45.78,-108.5,53.37,43,75,18.41,broken clouds
535,Beringovskiy,RU,63.05,179.32,39.54,70,100,4.59,overcast clouds
536,Kingaroy,AU,-26.53,151.83,46.44,93,40,4.61,scattered clouds
537,Broken Hill,AU,-31.95,141.43,62.31,31,22,13.8,few clouds
538,Belawan,ID,3.78,98.68,80.89,86,97,1.83,overcast clouds
539,Santa Maria,BR,-29.68,-53.81,65.5,52,0,16.11,clear sky
540,Los Llanos De Aridane,ES,28.66,-17.92,76.75,90,20,14.97,few clouds
541,Christchurch,NZ,-43.53,172.63,40.48,83,47,5.75,scattered clouds
542,Manokwari,ID,-0.87,134.08,78.71,78,77,7.52,broken clouds
543,Ibra,OM,22.69,58.53,86.36,38,90,5.32,overcast clouds
544,Santa Cruz,BO,-17.8,-63.17,75.25,35,90,17.27,overcast clouds
545,Ayagoz,KZ,47.97,80.44,59.49,21,3,5.77,clear sky
546,Olinda,BR,-8.01,-34.86,82.13,61,40,14.97,scattered clouds
547,Shakiso,ET,5.75,38.92,64.06,82,100,0.89,light rain
548,Uravakonda,IN,14.95,77.27,80.65,64,100,12.03,overcast clouds
549,Bhadrak,IN,21.06,86.51,81.03,86,100,2.21,overcast clouds
550,Manggar,ID,-2.88,108.27,80.73,79,34,7.85,scattered clouds
551,Nemuro,JP,43.32,145.57,55.35,69,100,8.72,overcast clouds
552,Coffs Harbour,AU,-30.3,153.13,57.16,84,75,8.05,broken clouds
553,Praia,CV,14.92,-23.51,88.34,58,75,10.36,broken clouds
554,Rincon,US,32.3,-81.24,82.31,89,90,5.75,light rain
555,Chifeng,CN,42.27,118.96,55.35,63,32,2.04,scattered clouds
556,Ayutla,MX,20.12,-104.33,72.25,72,91,2.64,overcast clouds
557,Henties Bay,NA,-22.12,14.28,58.86,75,1,11.79,clear sky
558,Hervey Bay,AU,-25.3,152.85,57.31,72,1,6.62,clear sky
559,Palu,ID,-0.89,119.87,74.26,99,100,1.28,overcast clouds
560,Yushu,CN,44.8,126.53,54.52,92,76,4.09,broken clouds
561,Netanya,IL,32.33,34.86,82.42,61,4,7.85,clear sky
562,Kaiyuan,CN,23.7,103.3,66.16,94,68,5.14,broken clouds
563,Goderich,CA,43.75,-81.72,72.03,46,0,11.5,clear sky
564,Gainesville,US,29.65,-82.32,85.84,73,1,5.75,clear sky
565,Mercedes,AR,-34.65,-59.43,73.85,43,0,6.06,clear sky
566,Robertsport,LR,6.75,-11.37,80.55,75,87,10.83,overcast clouds
567,Doha,QA,25.29,51.53,100.71,55,0,9.22,clear sky
568,Aljezur,PT,37.32,-8.8,73.83,72,6,13.58,clear sky
569,Gazli,UZ,40.13,63.45,84.58,15,0,10.18,clear sky
570,Westport,US,41.14,-73.36,77.79,83,90,8.99,overcast clouds
571,Nelson,NZ,-41.28,173.28,45.45,80,100,4.72,overcast clouds
572,Kijang,KR,35.24,129.21,73.13,93,100,14.58,overcast clouds
573,Zaysan,KZ,47.47,84.87,65.86,26,98,8.5,overcast clouds
574,San Jose,US,37.34,-121.89,60.28,79,40,12.66,scattered clouds
575,Kamaishi,JP,39.27,141.88,59.61,77,100,5.26,overcast clouds
576,Bereda,ES,43.27,-7.54,74.41,65,3,4.61,clear sky
577,Sao Joao Da Barra,BR,-21.64,-41.05,78.89,71,67,13.31,broken clouds
578,Baglung,NP,28.27,83.59,67.14,92,100,4.81,heavy intensity rain
579,Daru,PG,-9.08,143.21,75.65,77,95,17.56,overcast clouds
580,Kumba,CM,4.64,9.45,75.63,91,100,4.23,moderate rain
581,Weihe,CN,33.0,105.32,59.68,90,100,4.36,overcast clouds
582,Sorkjosen,NO,69.8,20.93,48.2,57,0,10.36,clear sky
583,Majene,ID,-3.54,118.97,77.56,84,100,2.71,overcast clouds
584,Catalina Foothills,US,32.3,-110.92,91.15,35,1,5.75,clear sky
585,Marang,MY,5.21,103.21,78.71,83,80,6.11,broken clouds
586,Kearney,US,40.7,-99.08,78.19,69,1,16.11,clear sky
587,Belmonte,BR,-15.86,-38.88,84.2,62,9,10.45,clear sky
588,Boende,CD,-0.22,20.87,70.43,99,100,3.49,light rain
589,Bairiki,KI,1.33,172.98,80.6,78,40,8.05,scattered clouds
590,Lodwar,KE,3.12,35.6,92.55,30,89,7.63,overcast clouds
591,Bayan,CN,46.08,127.4,52.83,94,0,3.33,clear sky
592,Ahipara,NZ,-35.17,173.17,56.98,95,75,11.81,broken clouds
593,Ossora,RU,59.24,163.07,45.05,72,21,4.21,few clouds
594,Tolaga Bay,NZ,-38.37,178.3,53.44,94,82,18.37,broken clouds
595,Maryville,US,35.76,-83.97,80.1,76,75,1.01,broken clouds
596,Coihaique,CL,-45.58,-72.07,57.81,58,75,16.11,light rain
597,Honningsvag,NO,70.98,25.97,44.35,70,0,17.27,clear sky
598,Te Anau,NZ,-45.42,167.72,31.75,95,72,3.42,broken clouds
599,Lewisburg,US,35.45,-86.79,79.09,75,90,4.61,overcast clouds
600,Acari,PE,-15.43,-74.62,71.49,56,57,8.25,broken clouds
601,Bambanglipuro,ID,-7.95,110.28,76.59,88,37,7.02,scattered clouds
602,Sabang,ID,5.89,95.32,82.18,70,100,2.33,overcast clouds
603,Ikalamavony,MG,-21.15,46.58,73.02,42,3,4.23,clear sky
604,Thunder Bay,CA,48.4,-89.32,63.99,88,75,11.5,broken clouds
605,Khekra,IN,28.87,77.28,77.05,77,9,5.41,clear sky
606,Atar,MR,20.52,-13.05,103.96,15,7,1.43,clear sky
607,Tucurui,BR,-3.77,-49.67,97.34,36,14,5.21,few clouds
608,Port Blair,IN,11.67,92.75,78.08,85,100,7.94,overcast clouds
609,Tikapur,NP,28.5,81.13,73.99,94,100,3.22,overcast clouds
610,Kholodnyy,RU,62.72,147.95,41.63,70,0,6.06,clear sky
611,Punta Cardon,VE,11.66,-70.22,88.16,59,94,22.75,overcast clouds
612,West Fargo,US,46.88,-96.9,74.01,69,1,3.0,clear sky
613,Chanika,TZ,-5.42,38.02,74.07,62,90,8.88,overcast clouds
614,Moree,AU,-29.47,149.85,46.42,71,0,5.75,clear sky
615,Inhambane,MZ,-23.86,35.38,76.98,78,20,11.5,few clouds
616,Griffith,US,41.53,-87.42,77.18,56,1,1.01,clear sky
617,Yulara,AU,-25.24,130.99,78.64,36,75,5.75,broken clouds
618,Navolato,MX,24.77,-107.69,84.13,84,100,3.96,overcast clouds
619,Chapais,CA,49.78,-74.85,56.98,52,5,8.43,clear sky
620,Anniston,US,33.66,-85.83,72.97,94,90,8.05,overcast clouds
621,Flin Flon,CA,54.77,-101.86,51.64,54,20,17.27,few clouds
622,Dalianwan,CN,39.03,121.69,69.84,88,75,6.71,mist
623,Asau,RO,46.43,26.4,74.32,70,64,2.37,broken clouds
624,Ilave,PE,-16.08,-69.67,54.66,52,85,9.24,overcast clouds
625,Birao,CF,10.28,22.79,83.62,74,74,3.38,broken clouds
626,Lhokseumawe,ID,5.18,97.15,78.69,83,93,2.62,overcast clouds
627,General Bravo,MX,25.8,-99.17,85.14,62,82,3.04,broken clouds
628,Linhares,BR,-19.39,-40.07,84.87,46,84,6.62,broken clouds
629,Japura,ID,-0.32,102.35,74.91,97,10,2.75,clear sky
630,Vallenar,CL,-28.57,-70.76,75.94,23,0,5.77,clear sky
631,Diamantino,BR,-14.41,-56.45,102.07,20,1,5.1,clear sky
632,Saint-Joseph,RE,-21.37,55.62,71.98,80,40,6.78,light rain
633,Half Moon Bay,US,37.46,-122.43,59.77,85,90,1.01,mist
634,Oktyabrskoye,RU,43.06,44.74,66.34,68,75,11.18,broken clouds
635,Valleyview,CA,55.07,-117.29,39.24,87,74,12.66,broken clouds
636,Mbandaka,CD,0.05,18.26,72.1,96,100,3.22,overcast clouds
637,San Cristobal,VE,7.77,-72.22,84.38,45,15,8.81,few clouds
638,Podor,MR,16.65,-14.96,93.15,55,0,4.61,clear sky
639,Linxia,CN,35.6,103.21,62.29,65,100,1.19,overcast clouds
640,Smoky Lake,CA,54.12,-112.47,44.76,70,100,18.41,overcast clouds
641,Nan,TH,18.83,100.67,72.18,97,100,1.05,overcast clouds
642,Sanctorum,MX,19.1,-98.25,66.85,72,91,3.69,overcast clouds
643,Tomatlan,MX,19.93,-105.25,82.71,75,88,1.57,overcast clouds
644,Malanje,AO,-9.54,16.34,86.45,33,54,9.51,broken clouds
645,Hay River,CA,60.82,-115.8,42.78,87,75,8.05,broken clouds
646,Save,BJ,8.04,2.49,79.7,83,99,3.4,overcast clouds
647,Barra Patuca,HN,15.8,-84.28,85.46,70,99,12.91,overcast clouds
648,Maymyo,MM,22.03,96.47,67.59,94,100,0.94,overcast clouds
649,Sarkand,KZ,45.41,79.92,63.37,39,41,6.82,scattered clouds
650,Egvekinot,RU,66.32,-179.17,28.56,90,100,2.15,light snow
651,Pabrade,LT,55.0,25.78,55.83,67,100,6.67,light rain
652,Lufilufi,WS,-13.87,-171.6,71.38,77,22,22.17,light rain
653,Grand-Lahou,CI,5.14,-5.02,80.08,79,85,8.86,overcast clouds
654,Lexington,US,37.99,-84.48,73.29,79,1,1.99,clear sky
655,Udachnyy,RU,66.42,112.4,36.95,69,53,6.98,broken clouds
656,Along,IN,28.17,94.77,74.32,86,78,1.95,broken clouds
657,Dokka,NO,60.84,10.06,49.98,89,100,3.13,overcast clouds
658,Berlevag,NO,70.86,29.09,44.6,70,0,4.61,clear sky
659,San Luis,AR,-33.3,-66.34,70.34,15,0,14.38,clear sky
660,Wajima,JP,37.4,136.9,73.09,72,100,4.0,overcast clouds
661,Borsele,NL,51.44,3.81,73.11,68,4,10.36,clear sky
662,Trincomalee,LK,8.57,81.23,81.55,78,100,11.56,overcast clouds
663,Adzope,CI,6.11,-3.86,80.78,86,81,2.68,light rain
664,Namwala,ZM,-15.75,26.44,89.65,14,24,4.12,few clouds
665,Yopal,CO,5.34,-72.4,76.91,84,97,5.93,overcast clouds
666,Huangchuan,CN,32.13,115.04,74.55,75,9,6.11,light rain
667,Urucara,BR,-2.54,-57.76,100.76,29,4,3.62,clear sky
668,Shitanjing,CN,39.23,106.34,64.54,60,3,6.31,clear sky
669,Sobolevo,RU,54.43,31.9,47.71,62,56,2.93,broken clouds
670,Urumqi,CN,43.8,87.6,74.35,27,0,4.47,clear sky
671,Zhanakorgan,KZ,43.91,67.25,73.62,22,0,0.58,clear sky
672,Kathu,TH,7.92,98.33,76.82,74,89,9.15,overcast clouds
673,Dakoro,NE,14.51,6.76,99.5,23,11,2.08,few clouds
674,Kantang,TH,7.41,99.52,77.52,88,99,3.24,overcast clouds
675,Yichun,CN,47.7,128.9,46.69,97,32,3.71,scattered clouds
676,Skalat,UA,49.43,25.98,68.56,58,72,7.7,broken clouds
677,Kismayo,SO,-0.36,42.55,77.49,83,99,13.38,overcast clouds
678,Beipiao,CN,41.79,120.78,58.96,75,97,5.01,light rain
679,Bundaberg,AU,-24.85,152.35,57.49,89,11,1.01,few clouds
680,Forbes,AU,-33.38,148.02,44.31,84,0,5.77,clear sky
681,Lodja,CD,-3.48,23.43,74.46,87,79,3.09,broken clouds
682,San Andres,CO,12.58,-81.7,82.99,77,80,11.95,broken clouds
683,Rojhan,PK,28.69,69.95,97.56,29,1,9.42,clear sky
684,Djenne,ML,13.91,-4.55,95.4,37,78,8.32,broken clouds
685,Raton,US,36.9,-104.44,76.59,62,1,5.75,clear sky
686,Belokurikha,RU,52.0,84.99,56.21,49,62,6.4,broken clouds
687,Quatre Cocos,MU,-20.21,57.76,71.71,83,19,5.97,light rain
688,Kiama,AU,-34.68,150.87,50.38,89,63,5.41,broken clouds
689,Plouzane,FR,48.38,-4.62,69.89,68,75,4.61,broken clouds
690,Jacareacanga,BR,-6.22,-57.75,100.04,30,0,2.89,clear sky
691,Kasempa,ZM,-13.46,25.83,87.33,15,20,5.06,few clouds
692,Chimbote,PE,-9.09,-78.58,66.31,72,88,8.48,overcast clouds
693,Hare Bay,CA,48.85,-54.01,63.75,87,100,15.55,overcast clouds
694,Goedereede,NL,51.82,3.98,72.0,90,2,5.23,clear sky
695,Khandbari,NP,27.37,87.2,72.77,86,89,0.87,overcast clouds
696,Axim,GH,4.87,-2.24,80.8,74,41,8.57,scattered clouds
697,Tocopilla,CL,-22.09,-70.2,65.79,67,11,9.46,few clouds
698,Waddan,LY,29.16,16.14,89.8,18,0,9.42,clear sky
699,Ajdabiya,LY,30.76,20.23,80.26,53,0,17.0,clear sky
700,Kazachinskoye,RU,57.7,93.28,45.95,84,100,6.08,overcast clouds
701,Mantua,IT,45.17,10.78,80.92,81,99,5.99,overcast clouds
702,Oxapampa,PE,-10.58,-75.4,67.69,72,68,4.41,broken clouds
703,Laplace,US,30.07,-90.48,86.0,85,7,9.19,clear sky
704,Svobodnyy,RU,51.4,128.13,45.37,77,0,6.15,clear sky
705,Ilmajoki,FI,62.73,22.57,47.79,48,90,5.75,overcast clouds
706,Turukhansk,RU,65.82,87.98,42.19,87,100,9.78,overcast clouds
707,Karpathos,GR,35.51,27.21,78.76,53,0,26.46,clear sky
708,Nizhnyaya Omka,RU,55.43,74.94,63.46,53,97,9.46,overcast clouds
709,Tahe,CN,52.33,124.73,39.97,83,14,3.44,few clouds
710,Acarau,BR,-2.89,-40.12,90.01,55,5,21.09,clear sky
711,Punta De Bombon,PE,-17.17,-71.79,62.19,76,94,10.04,overcast clouds
712,Vibo Valentia,IT,38.7,16.13,76.14,53,64,2.66,broken clouds
713,Ouesso,CG,1.61,16.05,79.09,78,100,3.18,light rain
714,Fernie,CA,49.5,-115.07,43.61,47,2,4.14,clear sky
715,Ustyuzhna,RU,58.84,36.43,42.12,83,100,4.03,overcast clouds
716,Xinpu,CN,34.6,119.16,68.02,84,0,2.59,light rain
717,Kummersbruck,DE,49.42,11.89,64.62,85,94,6.73,overcast clouds
718,Graulhet,FR,43.77,1.99,75.11,73,98,6.87,light rain
719,Bulembu,SZ,-25.97,31.13,59.95,78,75,3.91,broken clouds
